sample_id,dataset,dataset_key,cell_id,diagnostic_round,soc_percent,temperature_c,source_matrix_file,pseudo_soh_label_percent,pseudo_soh_label_percent_expected_rmse,pseudo_label_task,pseudo_label_status,pseudo_label_quality_verdict,pseudo_label_uncertainty_tier,pseudo_label_weight,pseudo_label_weight_rule,confidence_note
radar4kit_repaired_relaxation::408,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P069_1_S08_C02,cell_plsv2,30.0,18.23,cleaned_training_set_v2.csv,91.20299583000434,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::409,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P069_1_S08_C02,cell_plsv2,10.0,19.035,cleaned_training_set_v2.csv,93.42047693555291,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::410,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P069_2_S09_C02,cell_plsv2,30.0,18.165,cleaned_training_set_v2.csv,94.05679422261221,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::411,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P069_2_S09_C02,cell_plsv2,10.0,18.235,cleaned_training_set_v2.csv,91.66538480276569,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::412,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P069_3_S10_C01,cell_plsv2,30.0,17.775,cleaned_training_set_v2.csv,91.47603190688073,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::413,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P069_3_S10_C01,cell_plsv2,10.0,17.869999999999997,cleaned_training_set_v2.csv,93.66651315187768,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::414,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P070_1_S06_C02,cell_plsv2,30.0,17.855,cleaned_training_set_v2.csv,92.47137268180774,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::415,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P070_1_S06_C02,cell_plsv2,10.0,18.415,cleaned_training_set_v2.csv,90.74403210070284,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::417,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P070_2_S07_C02,cell_plsv2,10.0,18.075,cleaned_training_set_v2.csv,87.4956901575648,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::419,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P070_3_S09_C01,cell_plsv2,10.0,17.785,cleaned_training_set_v2.csv,86.57868097978378,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::420,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P071_1_S11_C03,cell_plsv2,30.0,25.05,cleaned_training_set_v2.csv,94.17727231152102,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::421,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P071_1_S11_C03,cell_plsv2,10.0,25.16,cleaned_training_set_v2.csv,92.95733387333989,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::422,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P071_2_S12_C03,cell_plsv2,30.0,25.53,cleaned_training_set_v2.csv,95.02385570466572,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::423,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P071_2_S12_C03,cell_plsv2,10.0,25.5,cleaned_training_set_v2.csv,93.67890220327178,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::424,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P071_3_S13_C03,cell_plsv2,30.0,25.56,cleaned_training_set_v2.csv,95.13488011798046,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::425,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P071_3_S13_C03,cell_plsv2,10.0,25.49,cleaned_training_set_v2.csv,93.62926642520121,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::426,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P072_1_S10_C07,cell_plsv2,30.0,24.87,cleaned_training_set_v2.csv,93.75364546160671,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::427,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P072_1_S10_C07,cell_plsv2,10.0,24.95,cleaned_training_set_v2.csv,94.4513453823954,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::428,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P072_2_S13_C02,cell_plsv2,30.0,25.34,cleaned_training_set_v2.csv,93.1924234246004,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::429,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P072_2_S13_C02,cell_plsv2,10.0,25.385,cleaned_training_set_v2.csv,93.06352111215675,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::430,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P072_3_S14_C02,cell_plsv2,30.0,25.71,cleaned_training_set_v2.csv,94.09554193830894,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::431,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P072_3_S14_C02,cell_plsv2,10.0,25.62,cleaned_training_set_v2.csv,93.97731528439357,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::432,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P073_1_S11_C02,cell_plsv2,30.0,25.35,cleaned_training_set_v2.csv,95.03712934965905,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::433,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P073_1_S11_C02,cell_plsv2,10.0,25.42,cleaned_training_set_v2.csv,91.8451129609201,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::434,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P073_2_S12_C02,cell_plsv2,30.0,25.53,cleaned_training_set_v2.csv,90.3731490469606,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::435,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P073_2_S12_C02,cell_plsv2,10.0,25.615,cleaned_training_set_v2.csv,93.97713276626756,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::436,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P073_3_S14_C01,cell_plsv2,30.0,25.43,cleaned_training_set_v2.csv,94.43755042710013,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::437,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P073_3_S14_C01,cell_plsv2,10.0,25.375,cleaned_training_set_v2.csv,87.1884136527438,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::441,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P074_2_S18_C03,cell_plsv2,10.0,32.5,cleaned_training_set_v2.csv,92.34222505836398,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::442,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P074_3_S19_C03,cell_plsv2,30.0,32.655,cleaned_training_set_v2.csv,97.35316535495006,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::443,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P074_3_S19_C03,cell_plsv2,10.0,25.2,cleaned_training_set_v2.csv,92.4161257187579,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::444,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P075_1_S16_C03,cell_plsv2,30.0,25.42,cleaned_training_set_v2.csv,97.64053792399086,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::445,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P075_1_S16_C03,cell_plsv2,10.0,25.16,cleaned_training_set_v2.csv,94.7488817456135,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::446,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P075_2_S18_C02,cell_plsv2,30.0,32.52,cleaned_training_set_v2.csv,93.8760009826557,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::447,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P075_2_S18_C02,cell_plsv2,10.0,25.38,cleaned_training_set_v2.csv,93.29130179634419,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::448,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P075_3_S19_C02,cell_plsv2,30.0,25.32,cleaned_training_set_v2.csv,93.70095641379503,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::449,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P075_3_S19_C02,cell_plsv2,10.0,25.195,cleaned_training_set_v2.csv,94.51997616577464,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::450,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P076_1_S15_C04,cell_plsv2,30.0,25.41,cleaned_training_set_v2.csv,93.32541998009991,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::451,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P076_1_S15_C04,cell_plsv2,10.0,25.41,cleaned_training_set_v2.csv,93.08353346724883,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::452,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P076_2_S16_C02,cell_plsv2,30.0,25.34,cleaned_training_set_v2.csv,94.17309300716141,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::453,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P076_2_S16_C02,cell_plsv2,10.0,25.22,cleaned_training_set_v2.csv,93.19158902280438,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::454,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P076_3_S17_C02,cell_plsv2,30.0,32.735,cleaned_training_set_v2.csv,94.288362496005,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
radar4kit_repaired_relaxation::455,RADAR4KIT corrected EIS plus PULSE,radar4kit_repaired,P076_3_S17_C02,cell_plsv2,10.0,25.3,cleaned_training_set_v2.csv,93.07133454741717,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
molicell_p42a::A11::5degC::SOC20::1,Molicell P42A local high-power characterization,molicell_p42a_local_high_power_characterization,A11,phase_2_hcgt_to_eis,20.0,5.0,molicell_p42a_holdout_matrix.csv,91.54700783848102,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
molicell_p42a::A11::5degC::SOC50::2,Molicell P42A local high-power characterization,molicell_p42a_local_high_power_characterization,A11,phase_2_hcgt_to_eis,50.0,5.0,molicell_p42a_holdout_matrix.csv,92.47965508140719,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
molicell_p42a::A11::5degC::SOC80::3,Molicell P42A local high-power characterization,molicell_p42a_local_high_power_characterization,A11,phase_2_hcgt_to_eis,80.0,5.0,molicell_p42a_holdout_matrix.csv,92.77196147871358,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
molicell_p42a::A12::5degC::SOC20::4,Molicell P42A local high-power characterization,molicell_p42a_local_high_power_characterization,A12,phase_2_hcgt_to_eis,20.0,5.0,molicell_p42a_holdout_matrix.csv,90.6641608105973,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
molicell_p42a::A12::5degC::SOC50::5,Molicell P42A local high-power characterization,molicell_p42a_local_high_power_characterization,A12,phase_2_hcgt_to_eis,50.0,5.0,molicell_p42a_holdout_matrix.csv,92.48881988633748,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
molicell_p42a::A12::5degC::SOC80::6,Molicell P42A local high-power characterization,molicell_p42a_local_high_power_characterization,A12,phase_2_hcgt_to_eis,80.0,5.0,molicell_p42a_holdout_matrix.csv,92.48056488288681,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
molicell_p42a::A13::5degC::SOC20::7,Molicell P42A local high-power characterization,molicell_p42a_local_high_power_characterization,A13,phase_2_hcgt_to_eis,20.0,5.0,molicell_p42a_holdout_matrix.csv,92.86565709201749,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
molicell_p42a::A13::5degC::SOC50::8,Molicell P42A local high-power characterization,molicell_p42a_local_high_power_characterization,A13,phase_2_hcgt_to_eis,50.0,5.0,molicell_p42a_holdout_matrix.csv,93.86054152884958,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
molicell_p42a::A13::5degC::SOC80::9,Molicell P42A local high-power characterization,molicell_p42a_local_high_power_characterization,A13,phase_2_hcgt_to_eis,80.0,5.0,molicell_p42a_holdout_matrix.csv,93.71928457002741,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
molicell_p42a::A15::5degC::SOC20::10,Molicell P42A local high-power characterization,molicell_p42a_local_high_power_characterization,A15,phase_2_hcgt_to_eis,20.0,5.0,molicell_p42a_holdout_matrix.csv,90.61579495341923,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
molicell_p42a::A15::5degC::SOC50::11,Molicell P42A local high-power characterization,molicell_p42a_local_high_power_characterization,A15,phase_2_hcgt_to_eis,50.0,5.0,molicell_p42a_holdout_matrix.csv,91.67555918402759,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
molicell_p42a::A15::5degC::SOC80::12,Molicell P42A local high-power characterization,molicell_p42a_local_high_power_characterization,A15,phase_2_hcgt_to_eis,80.0,5.0,molicell_p42a_holdout_matrix.csv,91.61579428869749,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
molicell_p42a::A19::5degC::SOC20::13,Molicell P42A local high-power characterization,molicell_p42a_local_high_power_characterization,A19,phase_2_hcgt_to_eis,20.0,5.0,molicell_p42a_holdout_matrix.csv,92.28697758155049,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
molicell_p42a::A19::5degC::SOC50::14,Molicell P42A local high-power characterization,molicell_p42a_local_high_power_characterization,A19,phase_2_hcgt_to_eis,50.0,5.0,molicell_p42a_holdout_matrix.csv,93.98880598134556,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
molicell_p42a::A19::5degC::SOC80::15,Molicell P42A local high-power characterization,molicell_p42a_local_high_power_characterization,A19,phase_2_hcgt_to_eis,80.0,5.0,molicell_p42a_holdout_matrix.csv,93.82532680030118,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
molicell_p42a::A2::5degC::SOC20::16,Molicell P42A local high-power characterization,molicell_p42a_local_high_power_characterization,A2,phase_2_hcgt_to_eis,20.0,5.0,molicell_p42a_holdout_matrix.csv,89.43990497140446,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
molicell_p42a::A2::5degC::SOC50::17,Molicell P42A local high-power characterization,molicell_p42a_local_high_power_characterization,A2,phase_2_hcgt_to_eis,50.0,5.0,molicell_p42a_holdout_matrix.csv,90.68659717919668,33.552121641676344,pseudo_rpt_from_time_series_plus_eis,pseudo_label_not_measurement,supports_cross_dataset_transfer_head,development_cross_dataset,0.5,"Usable only as a down-weighted development pseudo-label, never as a measurement.",development confidence: cross-dataset masked folds beat baseline; still not a measurement
